"trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study_id","session_id","condition","rt","url","view_history","response","question_order","value","question","options","llm_answer","population_answer","task","subj_id","label","example_id","variant","main_variant","topic","prompt","llm_support_used","llm_support_clicks","0","btn_clicked","score","timeToClick","modelPred","humanCorrect","modelCorrect","interfaceType","modelPredDist","human_support_used","human_support_clicks","recommendation_lists","incorrect_answers_by_category","recommendation","LLM_outsourcing_overridden","human_outsourcing_overridden","ai_orch_agreement","human_orch_agreement","self_orch_agreement","stimulus"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","false","0","","false","243","-1","C","true","false","defer","[]","true","2","{""elementary_mathematics"":[""40/50"",""31/50"",""13/14""],""high_school_mathematics"":[""29/53"",""22/50"",""8/13""],""college_mathematics"":[""22/50"",""30/62"",""2/6""]}","{""college_mathematics"":false,""elementary_mathematics"":false,""high_school_mathematics"":false}","You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent","null","false","null","true","null",""
"image-keyboard-response","103","5015021","0.0-4.0-2.32","eeabuqfya43up23","65957cc2d41780a47a18bd91","67b62c430b9240ccd8986e70","67b634d847689537fe7571c6","3","null","","","null","","","The positive square root of 200 is what percent larger than the positive square root of 121? Express your answer to the nearest whole number.","[""29"",""14"",""27"",""11""]","C","A","modiste","","A","197","algLinUCB_0.9","diff-topics","high_school_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
The positive square root of 200 is what percent larger than the positive square root of 121? Express your answer to the nearest whole number.
(A) '29', (B) '14', (C) '27', (D) '11'
Answer:","","","","","","","","","","","","","","","","","","","","","","feedback_imgs/Correct.png"
"call-function","104","5015022","0.0-4.0-0.33","eeabuqfya43up23","65957cc2d41780a47a18bd91","67b62c430b9240ccd8986e70","67b634d847689537fe7571c6","3","","","","","","defer","If f (x) = x^3 + 2x^2 – 9x – 18, which of the following statements is true?","[""f (x) = 0 has three real solutions."",""f (x) ≥ –18 for all x ≥ 0."",""f (x) ≤ –18 for all x ≤ 0."",""The function f (x) is decreasing for x ≤ –3.""]","B","A","modiste","","A","187","algLinUCB_0.9","diff-topics","high_school_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
If f (x) = x^3 + 2x^2 – 9x – 18, which of the following statements is true?
(A) 'f (x) = 0 has three real solutions.', (B) 'f (x) ≥ –18 for all x ≥ 0.', (C) 'f (x) ≤ –18 for all x ≤ 0.', (D) 'The function f (x) is decreasing for x ≤ –3.'
Answer:","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","105","5189790","0.0-4.0-1.33","eeabuqfya43up23","65957cc2d41780a47a18bd91","67b62c430b9240ccd8986e70","67b634d847689537fe7571c6","3","174758.19999999925","","","{""mcAnswer"":""D""}","","","If f (x) = x^3 + 2x^2 – 9x – 18, which of the following statements is true?","[""f (x) = 0 has three real solutions."",""f (x) ≥ –18 for all x ≥ 0."",""f (x) ≤ –18 for all x ≤ 0."",""The function f (x) is decreasing for x ≤ –3.""]","B","A","modiste","","A","187","algLinUCB_0.9","diff-topics","high_school_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
If f (x) = x^3 + 2x^2 – 9x – 18, which of the following statements is true?
(A) 'f (x) = 0 has three real solutions.', (B) 'f (x) ≥ –18 for all x ≥ 0.', (C) 'f (x) ≤ –18 for all x ≤ 0.', (D) 'The function f (x) is decreasing for x ≤ –3.'
Answer:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","D","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","false","0","","false","243","-1","B","false","false","defer","[]","false","0","{""elementary_mathematics"":[""40/50"",""31/50"",""13/14""],""high_school_mathematics"":[""29/53"",""22/50"",""8/14""],""college_mathematics"":[""22/50"",""30/62"",""2/6""]}","{""college_mathematics"":false,""elementary_mathematics"":false,""high_school_mathematics"":true}","You should attempt this problem by yourself","null","null","null","null","true",""
"image-keyboard-response","106","5191296","0.0-4.0-2.33","eeabuqfya43up23","65957cc2d41780a47a18bd91","67b62c430b9240ccd8986e70","67b634d847689537fe7571c6","3","null","","","null","","","If f (x) = x^3 + 2x^2 – 9x – 18, which of the following statements is true?","[""f (x) = 0 has three real solutions."",""f (x) ≥ –18 for all x ≥ 0."",""f (x) ≤ –18 for all x ≤ 0."",""The function f (x) is decreasing for x ≤ –3.""]","B","A","modiste","","A","187","algLinUCB_0.9","diff-topics","high_school_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
If f (x) = x^3 + 2x^2 – 9x – 18, which of the following statements is true?
(A) 'f (x) = 0 has three real solutions.', (B) 'f (x) ≥ –18 for all x ≥ 0.', (C) 'f (x) ≤ –18 for all x ≤ 0.', (D) 'The function f (x) is decreasing for x ≤ –3.'
Answer:","","","","","","","","","","","","","","","","","","","","","","feedback_imgs/Incorrect.png"
"call-function","107","5191297","0.0-4.0-0.34","eeabuqfya43up23","65957cc2d41780a47a18bd91","67b62c430b9240ccd8986e70","67b634d847689537fe7571c6","3","","","","","","defer","Suppose that f(x) is a polynomial that has degree 6 and g(x) is a polynomial that has degree 3. If h(x) is also a polynomial such that f(g(x)) + g(h(x)) + h(f(x)) is a polynomial of degree 36, then what is the degree of the polynomial h?","[""72"",""6"",""18"",""12""]","C","D","modiste","","B","192","algLinUCB_0.9","diff-topics","high_school_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
Suppose that f(x) is a polynomial that has degree 6 and g(x) is a polynomial that has degree 3. If h(x) is also a polynomial such that f(g(x)) + g(h(x)) + h(f(x)) is a polynomial of degree 36, then what is the degree of the polynomial h?
(A) '72', (B) '6', (C) '18', (D) '12'
Answer:","","","","","","","","","","","","true","2","","","","","","","","",""
"survey-html-form","108","5208342","0.0-4.0-1.34","eeabuqfya43up23","65957cc2d41780a47a18bd91","67b62c430b9240ccd8986e70","67b634d847689537fe7571c6","3","17038.199999999255","","","{""mcAnswer"":""D""}","","","Suppose that f(x) is a polynomial that has degree 6 and g(x) is a polynomial that has degree 3. If h(x) is also a polynomial such that f(g(x)) + g(h(x)) + h(f(x)) is a polynomial of degree 36, then what is the degree of the polynomial h?","[""72"",""6"",""18"",""12""]","C","D","modiste","","B","192","algLinUCB_0.9","diff-topics","high_school_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
Suppose that f(x) is a polynomial that has degree 6 and g(x) is a polynomial that has degree 3. If h(x) is also a polynomial such that f(g(x)) + g(h(x)) + h(f(x)) is a polynomial of degree 36, then what is the degree of the polynomial h?
(A) '72', (B) '6', (C) '18', (D) '12'
Answer:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","D","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","false","0","","false","236","-1","C","false","false","defer","[]","true","2","{""elementary_mathematics"":[""40/50"",""31/50"",""13/14""],""high_school_mathematics"":[""29/54"",""22/50"",""8/14""],""college_mathematics"":[""22/50"",""30/62"",""2/6""]}","{""college_mathematics"":false,""elementary_mathematics"":false,""high_school_mathematics"":false}","You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent","null","false","null","true","null",""
"image-keyboard-response","109","5209846","0.0-4.0-2.34","eeabuqfya43up23","65957cc2d41780a47a18bd91","67b62c430b9240ccd8986e70","67b634d847689537fe7571c6","3","null","","","null","","","Suppose that f(x) is a polynomial that has degree 6 and g(x) is a polynomial that has degree 3. If h(x) is also a polynomial such that f(g(x)) + g(h(x)) + h(f(x)) is a polynomial of degree 36, then what is the degree of the polynomial h?","[""72"",""6"",""18"",""12""]","C","D","modiste","","B","192","algLinUCB_0.9","diff-topics","high_school_mathematics","The following are multiple choice questions about high_school_mathematics.
Colton and his dad bought a gallon of paint that cost $13. They also bought 2 brushes that cost $9 each. What was the total cost, not including tax, of the brushes and the paint they bought?
(A) $22, (B) $24, (C) $31, (D) $35
Answer: C
Solve for y. y – 2 + 3y = 10
(A) 2, (B) 3, (C) 4, (D) 5
Answer: B
Solve 3 over 2 * w = 66.
(A) 33, (B) 44, (C) 88, (D) 99
Answer: B
Write 5.875 as a mixed number or fraction in simplest form.
(A) 5 and 8 over 9, (B) 5 and 7 over 8, (C) 7 over 8, (D) 5 and 87 over 105
Answer: B
Solve the equation 124 = m + 34.
(A) 158, (B) 90, (C) 88, (D) 4,216
Answer: B
Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?
(A) p - 20, (B) 20 - 40p, (C) 20 - 0.40p, (D) 0.40p - 20
Answer: C
Please answer the following question with just the correct option (A, B, C, or D) without any explanation or additional text.
Suppose that f(x) is a polynomial that has degree 6 and g(x) is a polynomial that has degree 3. If h(x) is also a polynomial such that f(g(x)) + g(h(x)) + h(f(x)) is a polynomial of degree 36, then what is the degree of the polynomial h?
(A) '72', (B) '6', (C) '18', (D) '12'
Answer:","","","","","","","","","","","","","","","","","","","","","","feedback_imgs/Incorrect.png"
